id,carat,cut,color,clarity,depth,table,x,y,z,theta1,theta2,price
47388,0.54,Ideal,E,VS2,62.2,55.0,5.24,5.21,3.25,29,22,1847
47389,0.54,Ideal,E,VS2,61.4,57.0,5.25,5.21,3.21,29,25,1847
47390,0.54,Ideal,E,VS2,61.7,55.0,5.27,5.24,3.24,29,26,1847
47391,0.54,Ideal,E,VS2,60.8,57.0,5.29,5.24,3.2,29,27,1847
47396,0.54,Premium,D,VS1,60.5,58.0,5.27,5.21,3.17,29,28,1847
49256,0.54,Ideal,G,VVS1,61.3,56.0,5.28,5.23,3.22,29,29,2087
48293,0.54,Ideal,G,VS1,61.0,57.0,5.25,5.28,3.21,29,30,1957
47385,0.54,Premium,E,VS2,59.2,58.0,5.35,5.32,3.16,29,31,1847
49351,0.54,Ideal,H,IF,60.9,57.0,5.26,5.31,3.22,29,32,2096
44097,0.54,Premium,E,VS2,59.6,59.0,5.32,5.26,3.16,30,5,1555
49374,0.54,Premium,D,VS1,61.1,58.0,5.3,5.24,3.22,30,7,2100
6417,0.54,Ideal,D,VVS1,61.3,56.0,5.24,5.26,3.22,30,8,4042
43333,0.54,Ideal,G,SI1,61.2,58.0,5.27,5.29,3.23,30,9,1404
49216,0.54,Ideal,G,VVS1,62.2,56.0,5.18,5.23,3.24,30,11,2080
49215,0.54,Ideal,G,VVS1,62.2,56.0,5.19,5.22,3.24,30,13,2080
45361,0.54,'Very Good',G,VS1,61.6,54.0,5.26,5.3,3.25,30,14,1665
40579,0.54,Ideal,G,SI2,60.4,59.0,5.24,5.29,3.18,30,15,1153
47384,0.54,Ideal,E,VS2,60.5,56.0,5.28,5.26,3.19,30,19,1847
47382,0.54,Premium,G,VS1,61.1,59.0,5.26,5.22,3.2,30,21,1847
49279,0.54,Good,F,VS1,63.7,55.0,5.16,5.11,3.27,30,22,2090
49278,0.54,Premium,G,VVS2,60.5,55.0,5.28,5.24,3.18,30,23,2090
49277,0.54,Ideal,G,VVS2,61.8,56.0,5.25,5.23,3.24,30,24,2090
47357,0.54,Ideal,H,VVS1,61.7,57.0,5.23,5.24,3.23,30,28,1846
49275,0.54,Ideal,G,VVS2,62.1,56.0,5.22,5.19,3.23,30,29,2090
49274,0.54,Ideal,G,VVS2,60.6,56.0,5.27,5.26,3.19,30,30,2090
47359,0.54,'Very Good',H,VVS1,62.0,57.0,5.2,5.25,3.24,30,31,1846
47361,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,30,33,1846
47362,0.54,Ideal,H,VVS1,61.1,57.0,5.22,5.26,3.2,31,5,1846
47363,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,31,7,1846
47364,0.54,Ideal,H,VVS1,60.3,56.0,5.28,5.33,3.2,31,8,1846
48291,0.54,Ideal,G,VS1,61.6,56.0,5.24,5.28,3.24,31,9,1957
49273,0.54,Ideal,G,VVS2,61.0,56.0,5.3,5.25,3.22,31,11,2090
40733,0.54,Ideal,F,SI2,61.2,56.0,5.27,5.28,3.23,31,13,1162
48292,0.54,Ideal,G,VS1,60.6,56.0,5.28,5.31,3.21,31,15,1957
47371,0.54,Ideal,E,VS2,61.8,55.0,5.26,5.24,3.24,31,16,1847
47378,0.54,Ideal,G,VS1,61.3,57.0,5.28,5.25,3.23,31,17,1847
47380,0.54,Ideal,G,VS1,62.0,56.0,5.24,5.21,3.24,31,19,1847
49272,0.54,Ideal,G,VVS2,61.5,54.0,5.26,5.24,3.23,31,22,2090
44548,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.26,3.22,31,23,1605
40073,0.54,Ideal,I,SI1,61.7,56.0,5.25,5.29,3.25,31,28,1114
47428,0.54,Ideal,G,VVS2,60.8,56.0,5.28,5.31,3.22,31,30,1852
42441,0.54,Ideal,G,SI1,62.5,56.0,5.2,5.24,3.26,31,33,1314
41444,0.54,Premium,J,VVS2,58.2,62.0,5.37,5.31,3.11,32,5,1229
49436,0.54,Ideal,F,VVS2,61.0,57.0,5.26,5.3,3.22,32,11,2109
45390,0.54,Premium,F,VS2,58.2,60.0,5.39,5.34,3.12,32,16,1667
50687,0.54,Ideal,G,IF,61.5,55.0,5.24,5.3,3.23,32,17,2289
48171,0.54,'Very Good',F,SI1,63.5,58.0,5.21,5.15,3.29,32,18,1944
45392,0.54,'Very Good',D,SI1,63.2,55.0,5.21,5.17,3.28,32,19,1667
45225,0.54,'Very Good',F,VS1,60.0,61.0,5.31,5.26,3.17,32,20,1657
45393,0.54,Premium,F,VS2,58.9,59.0,5.37,5.32,3.15,32,24,1667
50686,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,32,25,2289
43376,0.54,Ideal,F,SI2,61.2,57.0,5.25,5.23,3.21,32,27,1409
44149,0.54,Ideal,F,VS2,62.0,55.0,5.25,5.32,3.28,32,28,1563
40107,0.54,Fair,F,SI1,61.4,66.0,5.24,5.18,3.2,32,29,1114
44152,0.54,Good,F,VS2,60.6,61.0,5.22,5.3,3.19,32,30,1563
41424,0.54,Ideal,H,SI1,62.5,53.0,5.22,5.25,3.27,32,32,1227
43394,0.54,Ideal,E,SI1,61.6,57.0,5.23,5.26,3.23,33,5,1410
49523,0.54,Ideal,G,VVS1,61.8,55.0,5.24,5.27,3.25,33,6,2123
42692,0.54,Good,H,VS2,63.2,55.0,5.2,5.24,3.3,33,7,1338
49524,0.54,'Very Good',G,VVS1,60.7,56.0,5.25,5.3,3.2,33,8,2123
49477,0.54,'Very Good',F,VVS2,63.2,54.0,5.2,5.18,3.28,33,9,2115
48239,0.54,Ideal,G,VVS2,60.8,56.0,5.31,5.28,3.22,33,10,1950
42431,0.54,'Very Good',F,SI1,64.0,59.0,5.14,5.18,3.3,33,11,1314
41509,0.54,'Very Good',H,SI1,61.6,56.0,5.21,5.24,3.22,33,13,1235
44547,0.54,Ideal,G,VS2,61.7,56.0,5.21,5.24,3.23,33,14,1605
41899,0.54,Ideal,F,SI1,61.5,55.0,5.23,5.28,3.23,33,18,1260
39051,0.54,Ideal,I,SI1,62.1,54.0,5.24,5.26,3.26,33,20,1057
180,0.54,Ideal,E,VVS2,61.6,56.0,5.25,5.27,3.24,33,21,2776
39053,0.54,Ideal,I,SI1,61.9,54.0,5.25,5.28,3.26,33,24,1057
48336,0.54,Premium,E,VS1,61.3,56.0,5.27,5.23,3.22,33,25,1960
41521,0.54,Ideal,F,SI2,60.8,56.0,5.26,5.34,3.22,33,26,1235
43048,0.54,'Very Good',F,SI1,59.3,60.0,5.32,5.37,3.17,33,27,1376
50508,0.54,Ideal,G,IF,62.5,57.0,5.16,5.2,3.24,33,30,2271
41559,0.54,Premium,F,SI1,61.8,60.0,5.2,5.22,3.22,33,32,1237
50507,0.54,Ideal,G,IF,62.3,56.0,5.19,5.21,3.24,5,5,2271
48349,0.54,Ideal,G,VVS2,62.4,53.4,5.22,5.25,3.26,5,6,1962
48351,0.54,Ideal,E,VS1,61.2,57.0,5.25,5.27,3.22,5,7,1962
42765,0.54,Ideal,I,VVS2,61.7,54.0,5.25,5.29,3.25,5,8,1346
43046,0.54,Premium,E,SI1,62.2,61.0,5.24,5.15,3.23,5,9,1375
45428,0.54,Ideal,F,SI1,61.8,56.0,5.22,5.23,3.23,5,10,1669
41769,0.54,Ideal,E,SI2,60.4,57.0,5.27,5.33,3.2,5,11,1246
48901,0.54,Ideal,D,VS2,61.8,56.0,5.25,5.23,3.24,5,13,2041
50261,0.54,Premium,G,VVS1,60.7,56.0,5.3,5.25,3.2,5,17,2236
48534,0.54,Ideal,D,VS1,61.6,54.0,5.24,5.25,3.23,5,20,1987
45528,0.54,Ideal,G,VS1,61.4,57.0,5.23,5.2,3.2,5,21,1684
45261,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,5,24,1662
43886,0.54,Ideal,I,VS1,63.1,55.0,5.18,5.22,3.27,5,25,1453
43885,0.54,Ideal,H,VS2,61.5,55.0,5.25,5.28,3.24,5,27,1453
53790,0.54,Ideal,F,IF,62.2,54.0,5.24,5.27,3.27,5,28,2729
45260,0.54,'Very Good',D,SI1,62.1,56.0,5.22,5.25,3.25,5,29,1662
45259,0.54,Ideal,F,VS2,62.2,57.0,5.21,5.24,3.25,5,30,1662
50260,0.54,Ideal,G,VVS1,61.8,55.0,5.27,5.24,3.25,5,31,2236
50166,0.54,Ideal,F,VVS2,61.4,56.0,5.27,5.29,3.24,5,32,2218
41813,0.54,'Very Good',E,SI2,63.4,56.0,5.18,5.14,3.27,5,33,1250
47891,0.54,Premium,D,VS2,61.6,55.0,5.28,5.24,3.24,6,5,1913
41812,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,6,11,1250
47892,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,6,13,1913
47893,0.54,Premium,D,VS2,61.7,55.0,5.26,5.21,3.23,6,15,1913
41811,0.54,Ideal,E,SI2,62.1,56.0,5.22,5.18,3.23,6,17,1250
45695,0.54,'Very Good',G,VS1,63.6,56.0,5.17,5.24,3.31,6,19,1698
43889,0.54,Ideal,H,VS1,61.2,55.0,5.25,5.31,3.23,6,20,1454
48616,0.54,Ideal,G,SI1,60.0,57.0,5.31,5.36,3.2,6,23,1999
51074,0.54,Ideal,F,VVS2,61.8,55.0,5.27,5.25,3.25,6,27,2333
40653,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,6,33,1154
48522,0.54,Ideal,G,VVS2,61.0,56.0,5.25,5.3,3.22,7,5,1985
48523,0.54,Ideal,G,VVS2,61.8,56.0,5.23,5.25,3.24,7,7,1985
48524,0.54,Ideal,G,VVS2,62.1,56.0,5.19,5.22,3.23,7,8,1985
48695,0.54,Ideal,G,VVS1,62.2,53.9,5.22,5.25,3.26,7,9,2007
43066,0.54,Good,D,SI2,59.1,65.0,5.28,5.32,3.13,7,11,1377
48525,0.54,Ideal,G,VVS2,61.5,54.0,5.24,5.26,3.23,7,14,1985
45264,0.54,Ideal,F,VS2,62.3,56.0,5.17,5.2,3.23,7,15,1662
47897,0.54,Ideal,G,VVS2,61.2,56.0,5.25,5.3,3.22,7,18,1914
44258,0.54,Ideal,G,SI1,59.6,59.0,5.34,5.3,3.17,7,19,1574
42237,0.54,Good,F,SI1,63.3,56.0,5.21,5.24,3.31,7,20,1292
43881,0.54,Ideal,I,VS1,62.3,57.0,5.2,5.24,3.25,7,25,1452
48675,0.54,'Very Good',D,VS1,62.1,59.0,5.18,5.19,3.22,7,27,2004
51084,0.54,Ideal,F,VVS2,62.3,53.7,5.22,5.26,3.26,7,29,2334
50262,0.54,Ideal,G,VVS1,62.2,56.0,5.22,5.2,3.24,7,30,2236
51078,0.54,Ideal,F,VVS2,61.2,55.0,5.27,5.25,3.22,7,31,2333
50066,0.54,Ideal,F,VS1,61.5,55.0,5.26,5.27,3.24,7,33,2202
45263,0.54,Ideal,D,SI1,62.4,57.0,5.19,5.23,3.25,8,5,1662
45522,0.54,Ideal,E,VS2,61.8,55.0,5.26,5.22,3.24,8,7,1684
45524,0.54,Premium,G,VS1,61.1,59.0,5.2,5.24,3.19,8,8,1684
45262,0.54,Ideal,D,SI1,60.7,56.0,5.27,5.3,3.21,8,9,1662
48677,0.54,Ideal,D,VS1,62.1,57.0,5.19,5.22,3.23,8,11,2004
47898,0.54,Ideal,G,VVS2,61.2,56.0,5.25,5.28,3.22,8,13,1914
47899,0.54,Ideal,G,VVS2,61.7,57.0,5.23,5.26,3.23,8,14,1914
48588,0.54,Premium,D,VS2,61.7,58.0,5.24,5.16,3.21,8,15,1993
41782,0.54,Ideal,D,SI2,61.3,57.0,5.27,5.24,3.22,8,16,1247
42716,0.54,Ideal,E,SI2,60.4,57.0,5.33,5.27,3.2,8,22,1340
48576,0.54,Premium,E,VS2,61.3,59.0,5.26,5.21,3.21,8,23,1993
43296,0.54,Ideal,G,VS2,61.7,55.0,5.22,5.26,3.23,8,24,1401
39207,0.54,Ideal,F,SI2,62.2,56.0,5.21,5.24,3.25,8,25,1065
50960,0.54,Ideal,D,VVS2,61.2,55.0,5.31,5.25,3.23,8,27,2323
43009,0.54,Premium,F,SI1,59.7,59.0,5.36,5.3,3.18,8,29,1369
43010,0.54,Ideal,F,SI1,59.8,57.0,5.31,5.29,3.17,8,30,1369
48010,0.54,Ideal,G,VVS2,62.0,56.0,5.23,5.27,3.25,8,31,1920
41784,0.54,'Very Good',H,SI1,61.0,57.0,5.22,5.27,3.2,8,33,1248
45251,0.54,Good,E,VS2,63.3,55.0,5.2,5.26,3.31,9,5,1660
42714,0.54,Ideal,E,SI2,60.6,57.0,5.28,5.25,3.19,9,7,1340
40529,0.54,Ideal,H,SI1,62.5,56.0,5.2,5.23,3.26,9,8,1147
39208,0.54,Ideal,F,SI2,61.8,56.0,5.26,5.29,3.26,9,9,1065
50901,0.54,'Very Good',D,VVS2,62.1,55.0,5.21,5.26,3.25,9,11,2318
38711,0.54,Premium,J,VS2,62.6,58.0,5.16,5.22,3.25,9,14,1042
40528,0.54,Ideal,I,VS1,61.5,56.0,5.24,5.26,3.23,9,15,1147
50860,0.54,Premium,E,VVS2,61.0,59.0,5.28,5.27,3.22,9,18,2313
48051,0.54,Ideal,G,VVS2,61.9,55.0,5.2,5.3,3.25,9,23,1927
41771,0.54,Ideal,E,SI2,60.6,57.0,5.25,5.28,3.19,9,24,1246
42240,0.54,Ideal,G,SI1,62.6,57.0,5.18,5.21,3.25,9,25,1292
41846,0.54,'Very Good',F,SI1,63.0,57.0,5.18,5.23,3.28,9,27,1255
50226,0.54,Ideal,F,VVS2,61.0,54.0,5.28,5.3,3.23,9,29,2231
41810,0.54,Good,E,SI2,63.8,54.0,5.18,5.17,3.3,9,30,1250
48587,0.54,Premium,D,VS2,61.5,58.0,5.26,5.21,3.22,9,31,1993
48585,0.54,Ideal,D,VS2,61.1,57.0,5.29,5.19,3.2,9,33,1993
48584,0.54,Ideal,D,VS2,62.6,57.0,5.24,5.18,3.26,10,5,1993
48583,0.54,Ideal,D,VS2,61.8,57.0,5.26,5.22,3.24,10,11,1993
48581,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,10,15,1993
48579,0.54,Premium,D,VS2,60.6,58.0,5.3,5.26,3.2,10,16,1993
41247,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,10,19,1208
41792,0.54,Good,D,SI2,63.2,57.0,5.16,5.19,3.27,10,23,1249
48578,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,10,24,1993
41661,0.54,Ideal,J,VVS1,62.2,54.0,5.23,5.25,3.26,10,27,1239
48543,0.54,'Very Good',D,VS1,59.9,57.0,5.38,5.3,3.2,10,33,1988
42238,0.54,Good,G,SI1,63.2,56.0,5.16,5.19,3.27,11,5,1292
43884,0.54,Ideal,H,VS2,61.6,55.0,5.23,5.25,3.23,11,6,1453
39209,0.54,Ideal,H,SI1,62.0,54.0,5.23,5.28,3.26,11,7,1065
42200,0.54,Ideal,G,SI2,62.7,56.0,5.23,5.2,3.27,11,8,1287
48550,0.54,Premium,F,VS2,62.0,59.0,5.22,5.16,3.22,11,9,1989
42239,0.54,'Very Good',G,SI1,60.3,57.0,5.24,5.4,3.21,11,10,1292
42720,0.54,Premium,G,SI1,61.1,60.0,5.24,5.2,3.19,11,11,1340
45429,0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,11,13,1669
43791,0.54,Ideal,G,VS2,62.8,55.0,5.23,5.17,3.27,11,15,1441
42471,0.54,'Very Good',I,VS2,62.3,56.0,5.17,5.22,3.24,11,17,1317
42512,0.54,Good,E,SI1,57.2,59.0,5.37,5.32,3.06,11,19,1323
43327,0.54,'Very Good',F,SI1,60.2,56.0,5.28,5.39,3.21,11,21,1404
42755,0.54,'Very Good',D,SI2,63.2,57.0,5.19,5.16,3.27,11,23,1343
40646,0.54,Ideal,F,SI2,61.1,56.0,5.22,5.26,3.2,11,25,1154
40648,0.54,Premium,F,SI2,59.6,60.0,5.25,5.28,3.14,11,27,1154
45032,0.54,Ideal,E,SI1,62.1,56.0,5.24,5.19,3.24,11,28,1637
42235,0.54,Ideal,H,SI1,60.6,57.0,5.28,5.32,3.21,11,29,1291
45789,0.54,Premium,E,VS2,60.0,58.0,5.34,5.29,3.19,11,30,1709
51478,0.54,Ideal,D,VS1,61.3,56.0,5.3,5.27,3.24,11,31,2378
43431,0.54,'Very Good',E,SI2,,56.5,5.24,5.28,3.19,11,32,1415
45680,0.54,Ideal,E,VS2,61.6,59.0,5.21,5.24,3.22,11,33,1695
45556,0.54,Premium,E,VS2,59.0,60.0,5.38,5.32,3.15,12,13,1687
42497,0.54,'Very Good',E,SI1,62.2,61.0,5.24,5.15,3.23,12,14,1320
49891,0.54,Ideal,G,IF,61.5,56.0,5.28,5.25,3.24,12,15,2177
47724,0.54,'Very Good',E,VS1,61.8,58.0,5.23,5.28,3.25,12,16,1889
47727,0.54,'Very Good',F,VS2,62.0,59.0,5.16,5.22,3.22,12,18,1889
49893,0.54,Ideal,D,VS2,60.0,56.0,5.39,5.28,3.2,12,19,2177
51437,0.54,Ideal,E,VVS2,61.1,57.0,5.27,5.24,3.21,12,22,2375
43328,0.54,'Very Good',G,SI1,60.4,56.0,5.29,5.34,3.21,12,23,1404
45792,0.54,Ideal,H,VS1,61.8,56.0,5.21,5.25,3.23,12,25,1709
47688,0.54,Good,H,VVS2,60.9,57.2,5.22,5.26,3.19,13,5,1883
48155,0.54,Ideal,D,VS1,62.0,56.0,5.21,5.25,3.24,13,7,1941
44065,0.54,Good,D,SI1,63.2,55.0,5.17,5.21,3.28,13,8,1551
44064,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,13,10,1551
48894,0.54,Ideal,D,VS1,61.4,57.0,5.21,5.24,3.21,13,11,2039
41683,0.54,Ideal,F,SI2,61.1,56.0,5.26,5.22,3.2,13,12,1240
45441,0.54,Ideal,D,VS2,61.1,56.0,5.23,5.27,3.21,13,15,1672
44472,0.54,Ideal,D,SI1,62.6,55.0,5.19,5.23,3.26,13,16,1595
41681,0.54,Premium,H,SI1,61.0,58.0,5.27,5.23,3.2,13,17,1240
48497,0.54,Ideal,H,IF,61.5,54.0,5.27,5.3,3.25,13,18,1981
43075,0.54,Ideal,H,VS2,62.0,54.0,5.22,5.27,3.25,13,19,1378
41679,0.54,'Very Good',H,SI1,63.3,57.0,5.22,5.15,3.28,13,22,1240
48834,0.54,Ideal,G,VVS1,62.0,57.0,5.25,5.21,3.24,13,23,2030
36994,0.54,Ideal,J,SI1,62.5,54.0,5.22,5.25,3.27,13,27,964
49838,0.54,Ideal,F,VVS2,61.9,56.0,5.2,5.23,3.23,13,30,2168
44459,0.54,'Very Good',D,SI1,60.0,59.8,5.3,5.34,3.18,13,32,1593
41672,0.54,Ideal,J,VS1,61.0,56.1,5.25,5.28,3.21,13,33,1240
45464,0.54,'Very Good',E,VS1,61.7,58.0,5.24,5.27,3.24,14,7,1676
41680,0.54,Ideal,H,SI1,62.2,56.0,5.26,5.19,3.25,14,8,1240
45276,0.54,Ideal,F,VS2,60.3,55.0,5.26,5.32,3.19,14,9,1662
47751,0.54,'Very Good',D,VS2,60.6,58.0,5.26,5.3,3.2,14,14,1892
47752,0.54,Premium,D,VS2,60.9,58.0,5.27,5.31,3.22,14,15,1892
45499,0.54,Ideal,F,VS2,60.5,56.0,5.27,5.29,3.2,14,17,1680
47753,0.54,Ideal,D,VS2,62.6,57.0,5.18,5.24,3.26,14,20,1892
47754,0.54,Premium,D,VS2,61.5,58.0,5.21,5.26,3.22,14,21,1892
47755,0.54,Ideal,D,VS2,61.8,57.0,5.22,5.26,3.24,14,23,1892
45500,0.54,Ideal,F,VS2,59.8,58.0,5.29,5.34,3.18,14,24,1680
45267,0.54,Ideal,D,SI1,62.1,56.0,5.21,5.25,3.25,14,25,1662
45503,0.54,Ideal,I,VVS1,62.7,57.0,5.22,5.14,3.25,14,26,1681
44435,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,14,27,1590
47750,0.54,Ideal,D,VS2,61.1,57.0,5.19,5.29,3.2,14,28,1892
45774,0.54,'Very Good',I,IF,58.8,61.0,5.29,5.35,3.13,14,29,1708
45266,0.54,'Very Good',D,SI1,62.9,57.0,5.17,5.22,3.27,14,30,1662
48511,0.54,Ideal,H,VVS2,60.9,57.0,5.26,5.22,3.19,14,31,1983
44233,0.54,Ideal,F,VS2,61.3,57.0,5.28,5.25,3.23,14,32,1572
45769,0.54,'Very Good',E,VS2,61.2,58.0,5.21,5.28,3.21,14,33,1707
45265,0.54,Ideal,F,VS2,60.1,56.0,5.28,5.31,3.18,15,6,1662
51257,0.54,Ideal,F,VVS1,60.5,55.0,5.31,5.33,3.22,15,7,2356
51256,0.54,Ideal,F,VVS1,60.8,56.0,5.28,5.34,3.23,15,9,2356
48520,0.54,Ideal,G,VVS2,61.4,55.0,5.22,5.3,3.23,15,11,1985
50031,0.54,'Very Good',F,VVS2,60.2,59.0,5.27,5.3,3.18,15,12,2198
40652,0.54,Premium,H,SI1,61.0,58.0,5.23,5.27,3.2,15,19,1154
48521,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,15,21,1985
48125,0.54,Premium,E,VS1,60.3,58.0,5.26,5.32,3.19,15,22,1939
45275,0.54,'Very Good',D,SI1,62.1,58.0,5.21,5.23,3.24,15,23,1662
45274,0.54,Premium,H,VVS2,60.6,60.0,5.29,5.31,3.21,15,28,1662
45273,0.54,'Very Good',F,VS2,59.4,57.0,5.29,5.35,3.16,15,29,1662
48123,0.54,Good,D,VS1,63.2,56.0,5.21,5.23,3.3,16,6,1939
48117,0.54,Ideal,F,VS1,60.9,56.0,5.27,5.29,3.21,16,7,1937
48502,0.54,Ideal,G,VVS1,61.3,56.0,5.23,5.28,3.22,16,9,1982
45686,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,16,13,1696
49908,0.54,Ideal,F,VVS2,62.1,54.0,5.24,5.26,3.26,16,14,2180
45272,0.54,Premium,F,VS2,61.8,58.0,5.22,5.29,3.25,16,15,1662
48508,0.54,'Very Good',G,VVS1,,55.0,5.28,5.31,3.21,16,16,1983
44225,0.54,Ideal,E,SI1,61.7,56.0,5.27,5.24,3.24,16,17,1571
48748,0.54,'Very Good',D,VS1,63.0,54.0,5.19,5.23,3.28,16,18,2016
40651,0.54,Ideal,H,SI1,62.2,56.0,5.19,5.26,3.25,16,19,1154
51405,0.54,Premium,E,VVS1,62.7,58.0,5.16,5.21,3.25,16,20,2370
47744,0.54,Ideal,D,VS2,61.1,56.0,5.25,5.29,3.22,16,21,1892
45270,0.54,'Very Good',D,SI1,62.0,55.0,5.21,5.24,3.24,16,26,1662
47747,0.54,'Very Good',D,VS2,61.1,55.0,5.24,5.37,3.24,16,28,1892
47748,0.54,Ideal,D,VS2,61.3,56.0,5.22,5.26,3.21,16,29,1892
45271,0.54,'Very Good',F,VS2,59.5,58.0,5.29,5.36,3.17,16,32,1662
42995,0.54,Ideal,G,SI1,61.9,54.0,5.26,5.28,3.26,17,7,1368
42038,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,17,10,1268
47190,0.54,Ideal,F,VS2,64.2,54.0,,5.12,3.31,17,11,1837
46431,0.54,Premium,F,VS1,60.0,59.0,5.3,5.23,3.16,17,15,1770
46429,0.54,Premium,D,SI1,58.3,61.0,5.38,5.32,3.12,17,16,1770
43089,0.54,Ideal,H,VS1,61.5,56.0,5.22,5.25,3.22,17,17,1381
43184,0.54,'Very Good',G,SI1,63.2,58.0,5.15,5.16,3.26,17,20,1392
43156,0.54,Premium,G,SI1,60.3,57.0,5.4,5.24,3.21,17,30,1389
45006,0.54,Premium,G,VS1,61.1,60.0,5.23,5.28,3.21,17,31,1637
41068,0.54,Ideal,G,SI2,61.4,56.0,5.27,5.29,3.24,18,5,1192
43157,0.54,'Very Good',G,SI1,63.2,56.0,5.19,5.16,3.27,18,6,1389
43159,0.54,'Very Good',F,SI1,63.3,56.0,5.24,5.21,3.31,18,7,1389
43498,0.54,Ideal,G,VS2,61.5,55.0,5.24,5.27,3.23,18,9,1422
43168,0.54,Premium,H,VS2,61.9,55.0,5.25,5.22,3.24,18,10,1389
43170,0.54,Premium,H,VS2,61.6,58.0,5.24,5.22,3.22,18,13,1389
45048,0.54,Good,G,VS1,59.0,62.0,5.3,5.28,3.12,18,14,1640
42371,0.54,Ideal,I,VS1,61.2,58.0,5.24,5.29,3.22,18,16,1304
42830,0.54,'Very Good',F,SI1,63.0,60.0,5.13,5.12,3.23,18,17,1356
45041,0.54,Ideal,H,VVS2,61.6,56.0,5.24,5.27,3.24,18,18,1639
39808,0.54,Premium,F,SI2,61.8,61.0,5.28,5.18,3.23,18,20,1097
46051,0.54,Ideal,E,VS1,62.6,55.0,5.2,5.22,3.26,18,21,1732
43169,0.54,Ideal,H,VS2,62.6,57.0,5.24,5.2,3.27,18,22,1389
42392,0.54,Ideal,F,SI1,61.2,56.0,5.23,5.29,3.22,18,23,1307
39467,0.54,'Very Good',I,SI1,61.3,60.0,5.2,5.24,3.2,18,24,1079
47189,0.54,Ideal,F,VS2,63.0,57.0,5.22,5.18,3.28,18,27,1837
45079,0.54,Good,D,VS2,60.9,60.0,5.28,5.36,3.24,18,28,1644
43767,0.54,Ideal,H,VS2,60.1,57.0,5.33,5.28,3.19,18,32,1439
43171,0.54,Premium,G,SI1,61.7,59.0,5.2,5.17,3.2,18,33,1389
46435,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,19,6,1771
40902,0.54,Ideal,H,SI1,62.1,56.0,5.18,5.26,3.24,19,7,1178
44934,0.54,Ideal,H,VS1,61.3,55.9,5.23,5.27,3.21,19,11,1633
38149,0.54,Premium,I,SI2,61.2,60.0,5.22,5.2,3.19,19,12,1013
46258,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,19,13,1754
46448,0.54,Premium,F,VS1,61.8,59.0,5.23,5.16,3.21,19,14,1773
45018,0.54,Ideal,H,VS1,62.4,56.0,5.22,5.2,3.25,19,15,1637
45105,0.54,Premium,F,VS1,61.8,59.0,5.16,5.23,3.21,19,17,1649
45017,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,19,19,1637
40337,0.54,'Very Good',J,VS2,63.0,57.0,5.17,5.21,3.27,19,21,1129
43207,0.54,Ideal,G,SI1,61.5,55.1,5.25,5.27,3.23,19,24,1395
46913,0.54,Ideal,F,VS1,60.9,56.0,5.31,5.27,3.22,19,26,1814
2199,0.54,Ideal,D,VVS1,61.4,58.0,5.28,5.25,3.23,19,28,3139
53424,0.54,Ideal,D,VVS2,61.3,56.0,5.22,5.26,3.21,19,32,2671
45016,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,19,33,1637
45014,0.54,Ideal,G,VS2,61.9,57.0,5.23,5.18,3.22,20,5,1637
41102,0.54,'Very Good',H,SI2,60.7,55.0,5.31,5.34,3.23,20,6,1194
39589,0.54,'Very Good',G,SI2,59.5,60.0,5.27,5.31,3.15,20,8,1083
45040,0.54,'Very Good',F,VS2,60.9,55.0,5.25,5.31,3.21,20,12,1639
46439,0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19,20,14,1772
45013,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,20,17,1637
45078,0.54,Ideal,G,VS2,61.0,57.0,5.24,5.28,3.21,20,18,1644
46907,0.54,Ideal,H,VVS1,61.2,57.0,5.25,5.21,3.2,20,20,1814
42857,0.54,Premium,G,SI1,60.8,59.0,5.27,5.23,3.19,20,25,1356
42859,0.54,Premium,E,SI1,59.5,61.0,5.31,5.28,3.15,20,27,1356
42865,0.54,'Very Good',E,SI1,60.2,58.0,5.23,5.37,3.19,20,28,1358
